date,user,pc,activity
2011-05-02 08:15:00,MAP0215,PC-8262,Logon
2011-05-02 08:15:00,MBH3427,PC-7243,Logon
2011-05-02 08:15:00,MHR0581,PC-8256,Logon
2011-05-02 08:15:00,MRB0796,PC-1791,Logon
2011-05-02 08:15:00,MSM3264,PC-6148,Logon
2011-05-02 08:15:00,MTC0855,PC-9257,Logon
2011-05-02 08:15:00,NCA3027,PC-0986,Logon
2011-05-02 08:15:00,NHS3981,PC-5140,Logon
2011-05-02 08:15:00,NMC3998,PC-9942,Logon
2011-05-02 08:15:00,SCH1013,PC-6797,Logon
2011-05-02 08:15:00,SCL2577,PC-2272,Logon
2011-05-02 08:15:00,SJF3798,PC-6691,Logon
2011-05-02 08:15:00,STR3896,PC-7984,Logon
2011-05-02 08:15:00,TBL2581,PC-7109,Logon
2011-05-02 08:15:00,TCB0061,PC-3349,Logon
2011-05-02 08:15:00,TJT3412,PC-4846,Logon
2011-05-02 08:15:00,TWK1773,PC-9338,Logon
2011-05-02 08:15:00,WEB3897,PC-5585,Logon
2011-05-02 08:15:00,WET2108,PC-5781,Logon
2011-05-02 08:15:00,WNC0858,PC-3704,Logon
2011-05-02 08:15:00,XSF3982,PC-3419,Logon
2011-05-02 08:16:00,AAS3428,PC-2084,Logon
2011-05-02 08:16:00,AIB3416,PC-0022,Logon
2011-05-02 08:16:00,AKH0454,PC-2966,Logon
2011-05-02 08:16:00,APH2985,PC-8746,Logon
2011-05-02 08:16:00,ARZ3464,PC-7507,Logon
2011-05-02 08:16:00,AVT0526,PC-0671,Logon
2011-05-02 08:16:00,BCG1029,PC-2000,Logon
2011-05-02 08:16:00,BJC3423,PC-7585,Logon
2011-05-02 08:16:00,CCC0491,PC-6637,Logon
2011-05-02 08:16:00,CFP3418,PC-4574,Logon
2011-05-02 08:16:00,CKP0265,PC-5376,Logon
2011-05-02 08:16:00,CRC0348,PC-9798,Logon
2011-05-02 08:16:00,DDG0528,PC-0668,Logon
2011-05-02 08:16:00,DDS3149,PC-6333,Logon
2011-05-02 08:16:00,DLR1423,PC-0283,Logon
2011-05-02 08:16:00,DNS1768,PC-2925,Logon
2011-05-02 08:16:00,DTU3804,PC-5568,Logon
2011-05-02 08:16:00,DWB0865,PC-2364,Logon
2011-05-02 08:16:00,DZW0126,PC-0692,Logon
2011-05-02 08:16:00,EGP2104,PC-7916,Logon
2011-05-02 08:16:00,ERG3905,PC-4872,Logon
2011-05-02 08:16:00,GBB3816,PC-4182,Logon
2011-05-02 08:16:00,GDM3835,PC-6546,Logon
2011-05-02 08:16:00,GJD1141,PC-7926,Logon
2011-05-02 08:16:00,GKG3414,PC-0138,Logon
2011-05-02 08:16:00,GLN2107,PC-6169,Logon
2011-05-02 08:16:00,HRK2972,PC-7322,Logon
2011-05-02 08:16:00,JHM0583,PC-0380,Logon
2011-05-02 08:16:00,JIM2988,PC-4851,Logon
2011-05-02 08:16:00,JKK1422,PC-6715,Logon
2011-05-02 08:16:00,JMG3365,PC-7654,Logon
2011-05-02 08:16:00,JPH1129,PC-8861,Logon
2011-05-02 08:16:00,JSO3292,PC-3895,Logon
2011-05-02 08:16:00,JTV1040,PC-7457,Logon
2011-05-02 08:16:00,JUM0102,PC-1516,Logon
2011-05-02 08:16:00,KDT3290,PC-3145,Logon
2011-05-02 08:16:00,KIC1000,PC-6030,Logon
2011-05-02 08:16:00,KVB3830,PC-1011,Logon
2011-05-02 08:16:00,LRF0101,PC-2796,Logon
2011-05-02 08:16:00,MBN3610,PC-8169,Logon
2011-05-02 08:16:00,MBP1728,PC-0565,Logon
2011-05-02 08:16:00,MCQ1546,PC-5116,Logon
2011-05-02 08:16:00,MEB3004,PC-2978,Logon
2011-05-02 08:16:00,MGG0080,PC-7340,Logon
2011-05-02 08:16:00,MHS1125,PC-2859,Logon
2011-05-02 08:16:00,MWB4000,PC-3348,Logon
2011-05-02 08:16:00,MXR3432,PC-3033,Logon
2011-05-02 08:16:00,NBH3076,PC-1506,Logon
2011-05-02 08:16:00,NHG3810,PC-9729,Logon
2011-05-02 08:16:00,NHW0864,PC-3831,Logon
2011-05-02 08:16:00,NTE3084,PC-3053,Logon
2011-05-02 08:16:00,OCS1541,PC-2125,Logon
2011-05-02 08:16:00,OIP0988,PC-4871,Logon
2011-05-02 08:16:00,PDK3856,PC-9251,Logon
2011-05-02 08:16:00,PJP2632,PC-3794,Logon
2011-05-02 08:16:00,PLJ3274,PC-7940,Logon
2011-05-02 08:16:00,PTG0587,PC-2724,Logon
2011-05-02 08:16:00,PTS0531,PC-9525,Logon
2011-05-02 08:16:00,RKA2561,PC-7076,Logon
2011-05-02 08:16:00,RKH3803,PC-6603,Logon
2011-05-02 08:16:00,RMD0792,PC-9512,Logon
2011-05-02 08:16:00,SAM2567,PC-1913,Logon
2011-05-02 08:16:00,SCR0898,PC-5510,Logon
2011-05-02 08:16:00,SJR0452,PC-1927,Logon
2011-05-02 08:16:00,SKE3262,PC-7089,Logon
2011-05-02 08:16:00,SLV2969,PC-5219,Logon
2011-05-02 08:16:00,SNW0798,PC-1807,Logon
2011-05-02 08:16:00,STR1769,PC-6407,Logon
2011-05-02 08:16:00,TCR3994,PC-1552,Logon
2011-05-02 08:16:00,TKM1539,PC-3295,Logon
2011-05-02 08:16:00,VHG3993,PC-6500,Logon
2011-05-02 08:16:00,VTB0576,PC-6517,Logon
2011-05-02 08:16:00,VTK2978,PC-6750,Logon
2011-05-02 08:16:00,YDM2537,PC-0694,Logon
2011-05-02 08:16:00,YDM3898,PC-2220,Logon
2011-05-02 08:16:11,SRB2276,PC-6602,Logon
2011-05-02 08:16:25,BBH1056,PC-6122,Logon
2011-05-02 08:17:00,AAC3270,PC-5225,Logon
2011-05-02 08:17:00,ABH0349,PC-1019,Logon
2011-05-02 08:17:00,ADG1430,PC-0641,Logon
2011-05-02 08:17:00,AFP2247,PC-9057,Logon
2011-05-02 08:17:00,AHC3277,PC-5463,Logon
2011-05-02 08:17:00,AIJ3995,PC-5503,Logon
2011-05-02 08:17:00,ATR2560,PC-7827,Logon
2011-05-02 08:17:00,BDU0497,PC-5063,Logon
2011-05-02 08:17:00,BNS2384,PC-1225,Logon
2011-05-02 08:17:00,CHL3430,PC-9894,Logon
2011-05-02 08:17:00,CUL3015,PC-1386,Logon
2011-05-02 08:17:00,DCC1431,PC-1773,Logon
2011-05-02 08:17:00,DKE0797,PC-9641,Logon
2011-05-02 08:17:00,DMH1232,PC-1979,Logon
2011-05-02 08:17:00,DNB2574,PC-3645,Logon
2011-05-02 08:17:00,DNN0488,PC-6088,Logon
2011-05-02 08:17:00,DWB3415,PC-2969,Logon
2011-05-02 08:17:00,EAM1432,PC-0711,Logon
2011-05-02 08:17:00,GEB3079,PC-0992,Logon
2011-05-02 08:17:00,GMI1134,PC-7527,Logon
2011-05-02 08:17:00,GWM3260,PC-1775,Logon
2011-05-02 08:17:00,GZM3990,PC-1306,Logon
2011-05-02 08:17:00,IAM3078,PC-9455,Logon
2011-05-02 08:17:00,ITM0906,PC-2764,Logon
2011-05-02 08:17:00,IWB3257,PC-0853,Logon
2011-05-02 08:17:00,JDH1550,PC-9183,Logon
2011-05-02 08:17:00,JRF3424,PC-2429,Logon
2011-05-02 08:17:00,JSH0887,PC-3038,Logon
2011-05-02 08:17:00,JYB0262,PC-2438,Logon
2011-05-02 08:17:00,KAC0579,PC-1990,Logon
2011-05-02 08:17:00,KBP0899,PC-3987,Logon
2011-05-02 08:17:00,KCF0450,PC-9757,Logon
2011-05-02 08:17:00,KND0529,PC-1156,Logon
2011-05-02 08:17:00,LNB2991,PC-7755,Logon
2011-05-02 08:17:00,LRS1165,PC-9859,Logon
2011-05-02 08:17:00,MTB2982,PC-7354,Logon
2011-05-02 08:17:00,NJG2979,PC-4257,Logon
2011-05-02 08:17:00,NNJ2986,PC-3557,Logon
2011-05-02 08:17:00,QGS3009,PC-5439,Logon
2011-05-02 08:17:00,QLC0082,PC-5789,Logon
2011-05-02 08:17:00,REB0123,PC-0953,Logon
2011-05-02 08:17:00,REC2555,PC-8429,Logon
2011-05-02 08:17:00,REK1037,PC-1236,Logon
2011-05-02 08:17:00,RSM3742,PC-3503,Logon
2011-05-02 08:17:00,SBG3983,PC-2122,Logon
2011-05-02 08:17:00,SGC2111,PC-8415,Logon
2011-05-02 08:17:00,SLH0900,PC-4601,Logon
2011-05-02 08:17:00,TLP1231,PC-1094,Logon
2011-05-02 08:17:00,TSF3478,PC-4183,Logon
2011-05-02 08:17:00,USC3486,PC-7886,Logon
2011-05-02 08:17:00,WCB0801,PC-4717,Logon
2011-05-02 08:17:00,WKS3265,PC-9623,Logon
2011-05-02 08:17:00,WTG3411,PC-3255,Logon
2011-05-02 08:17:00,XBW2502,PC-7681,Logon
2011-05-02 08:17:00,ZDC3269,PC-3771,Logon
2011-05-02 08:17:00,ZDH2905,PC-5673,Logon
2011-05-02 08:17:13,SRB2276,PC-6602,Logoff
2011-05-02 08:17:23,ATR1677,PC-1117,Logoff
2011-05-02 08:17:58,STC3053,PC-7308,Logon
2011-05-02 08:18:00,AAW0894,PC-9756,Logon
2011-05-02 08:18:00,AHG3997,PC-3763,Logon
2011-05-02 08:18:00,AIY3991,PC-9788,Logon
2011-05-02 08:18:00,BGA0892,PC-9376,Logon
2011-05-02 08:18:00,BHC0492,PC-7587,Logon
2011-05-02 08:18:00,CAF1331,PC-1721,Logon
2011-05-02 08:18:00,COW3840,PC-7875,Logon
2011-05-02 08:18:00,CZT2970,PC-0105,Logon
2011-05-02 08:18:00,DCM3288,PC-6390,Logon
2011-05-02 08:18:00,DMD0486,PC-3107,Logon
2011-05-02 08:18:00,ECM3591,PC-8654,Logon
2011-05-02 08:18:00,EKB3828,PC-8356,Logon
2011-05-02 08:18:00,FAJ0523,PC-1262,Logon
2011-05-02 08:18:00,FCS1128,PC-8673,Logon
2011-05-02 08:18:00,GJS0494,PC-2198,Logon
2011-05-02 08:18:00,HBB1759,PC-3037,Logon
2011-05-02 08:18:00,HBC1540,PC-7097,Logon
2011-05-02 08:18:00,HHM0869,PC-2942,Logon
2011-05-02 08:18:00,IAR3996,PC-4669,Logon
2011-05-02 08:18:00,IHW2112,PC-4012,Logon
2011-05-02 08:18:00,JLW3598,PC-6910,Logon
2011-05-02 08:18:00,JNM0905,PC-5566,Logon
2011-05-02 08:18:00,JUL1835,PC-7672,Logon
2011-05-02 08:18:00,JVZ3437,PC-1050,Logon
2011-05-02 08:18:00,KAB1420,PC-8328,Logon
2011-05-02 08:18:00,KAC1774,PC-7543,Logon
2011-05-02 08:18:00,KAG2599,PC-1649,Logon
2011-05-02 08:18:00,KJC1419,PC-8887,Logon
2011-05-02 08:18:00,LCP0344,PC-0780,Logon
2011-05-02 08:18:00,LGR1036,PC-5767,Logon
2011-05-02 08:18:00,LLG1238,PC-6408,Logon
2011-05-02 08:18:00,MAB1775,PC-5038,Logon
2011-05-02 08:18:00,MBR3261,PC-7635,Logon
2011-05-02 08:18:00,MHH0034,PC-4923,Logon
2011-05-02 08:18:00,NMV2556,PC-8942,Logon
2011-05-02 08:18:00,NPK0369,PC-8461,Logon
2011-05-02 08:18:00,QSG3297,PC-2882,Logon
2011-05-02 08:18:00,RCF2057,PC-7908,Logon
2011-05-02 08:18:00,RPB0029,PC-1502,Logon
2011-05-02 08:18:00,SAR2066,PC-0983,Logon
2011-05-02 08:18:00,SJC3900,PC-9962,Logon
2011-05-02 08:18:00,SLM2404,PC-1065,Logon
2011-05-02 08:18:00,VTL0314,PC-8320,Logon
2011-05-02 08:18:00,WFN0926,PC-3359,Logon
2011-05-02 08:18:00,WHL3282,PC-9869,Logon
2011-05-02 08:18:00,WMM3904,PC-7868,Logon
2011-05-02 08:18:00,XEJ0773,PC-4649,Logon
2011-05-02 08:18:00,YBP3978,PC-1651,Logon
2011-05-02 08:18:00,YCL2166,PC-6623,Logon
2011-05-02 08:18:00,ZAP1762,PC-2533,Logon
2011-05-02 08:18:00,ZJS1776,PC-3877,Logon
2011-05-02 08:18:46,BBH1056,PC-6122,Logoff
2011-05-02 08:19:00,AAS2987,PC-1328,Logon
2011-05-02 08:19:00,ABD3426,PC-8657,Logon
2011-05-02 08:19:00,AHH0495,PC-9240,Logon
2011-05-02 08:19:00,AKS0298,PC-6704,Logon
2011-05-02 08:19:00,AMM3906,PC-4689,Logon
2011-05-02 08:19:00,AMN0911,PC-5235,Logon
2011-05-02 08:19:00,ARC3034,PC-1997,Logon
2011-05-02 08:19:00,AZB1225,PC-7843,Logon
2011-05-02 08:19:00,BAW1019,PC-2468,Logon
2011-05-02 08:19:00,BCC0456,PC-3768,Logon
2011-05-02 08:19:00,BHD2088,PC-4304,Logon
2011-05-02 08:19:00,BNK0087,PC-8835,Logon
2011-05-02 08:19:00,BNW3985,PC-9454,Logon
2011-05-02 08:19:00,CAC1777,PC-6035,Logon
2011-05-02 08:19:00,CBD3251,PC-8237,Logon
2011-05-02 08:19:00,CDD0127,PC-1824,Logon
2011-05-02 08:19:00,CIT0310,PC-7039,Logon
2011-05-02 08:19:00,DDH1041,PC-4794,Logon
2011-05-02 08:19:00,DKR0860,PC-1211,Logon
2011-05-02 08:19:00,DNH0308,PC-3516,Logon
2011-05-02 08:19:00,DSB0307,PC-5354,Logon
2011-05-02 08:19:00,DZG0889,PC-9353,Logon
2011-05-02 08:19:00,EDV1427,PC-3067,Logon
2011-05-02 08:19:00,EKM0863,PC-9201,Logon
2011-05-02 08:19:00,FQG2974,PC-2461,Logon
2011-05-02 08:19:00,GJO3614,PC-3507,Logon
2011-05-02 08:19:00,GSA3815,PC-1992,Logon
2011-05-02 08:19:00,GSC0530,PC-0087,Logon
2011-05-02 08:19:00,HIS1706,PC-3999,Logon
2011-05-02 08:19:00,JAA0897,PC-8929,Logon
2011-05-02 08:19:00,JSH3019,PC-3455,Logon
2011-05-02 08:19:00,KBK3593,PC-3488,Logon
2011-05-02 08:19:00,KDN0264,PC-2427,Logon
2011-05-02 08:19:00,KPS0895,PC-2713,Logon
2011-05-02 08:19:00,MHS0125,PC-9486,Logon
2011-05-02 08:19:00,NEH3435,PC-2127,Logon
2011-05-02 08:19:00,NHR1220,PC-0822,Logon
2011-05-02 08:19:00,NNB3989,PC-1526,Logon
2011-05-02 08:19:00,OHM1030,PC-6979,Logon
2011-05-02 08:19:00,ONR3291,PC-9573,Logon
2011-05-02 08:19:00,PSP3592,PC-4581,Logon
2011-05-02 08:19:00,RBB0585,PC-3031,Logon
2011-05-02 08:19:00,RJB1424,PC-5500,Logon
2011-05-02 08:19:00,SDE2662,PC-7931,Logon
2011-05-02 08:19:00,SHS3176,PC-5386,Logon
2011-05-02 08:19:00,SWR3808,PC-7786,Logon
2011-05-02 08:19:00,TAC3425,PC-7247,Logon
2011-05-02 08:19:00,TJL3603,PC-5918,Logon
2011-05-02 08:19:00,TRW3172,PC-0415,Logon
2011-05-02 08:19:00,URC3818,PC-1762,Logon
2011-05-02 08:19:00,WSC2981,PC-0758,Logon
2011-05-02 08:20:00,ABL0870,PC-7828,Logon
2011-05-02 08:20:00,ATT1191,PC-2057,Logon
2011-05-02 08:20:00,BBA1230,PC-0598,Logon
2011-05-02 08:20:00,BDK0854,PC-5319,Logon
2011-05-02 08:20:00,BJH3294,PC-4327,Logon
2011-05-02 08:20:00,CKH0799,PC-4773,Logon
2011-05-02 08:20:00,CLS3806,PC-9080,Logon
2011-05-02 08:20:00,DBG3320,PC-5712,Logon
2011-05-02 08:20:00,ECB1341,PC-5126,Logon
2011-05-02 08:20:00,GOR0861,PC-0133,Logon
2011-05-02 08:20:00,HZA3839,PC-6377,Logon
2011-05-02 08:20:00,IDC2568,PC-5206,Logon
2011-05-02 08:20:00,ILH2989,PC-4373,Logon
2011-05-02 08:20:00,JDR0436,PC-8811,Logon
2011-05-02 08:20:00,JJF1325,PC-2702,Logon
2011-05-02 08:20:00,MNC0433,PC-4534,Logon
2011-05-02 08:20:00,MRM2906,PC-1323,Logon
2011-05-02 08:20:00,MYB3817,PC-0757,Logon
2011-05-02 08:20:00,NDK3436,PC-9671,Logon
2011-05-02 08:20:00,NIR3987,PC-7649,Logon
2011-05-02 08:20:00,ODS0893,PC-6980,Logon
2011-05-02 08:20:00,OLR2564,PC-9736,Logon
2011-05-02 08:20:00,OTD1228,PC-9993,Logon
2011-05-02 08:20:00,PLT3283,PC-4789,Logon
2011-05-02 08:20:00,SGB1636,PC-9087,Logon
2011-05-02 08:20:00,SOH3595,PC-8244,Logon
2011-05-02 08:20:00,UMH3826,PC-5441,Logon
2011-05-02 08:20:00,WSH1130,PC-2507,Logon
2011-05-02 08:20:00,WTG2109,PC-3783,Logon
2011-05-02 08:21:00,BCM3794,PC-7608,Logon
2011-05-02 08:21:00,CMH3077,PC-3289,Logon
2011-05-02 08:21:00,DRJ0794,PC-5573,Logon
2011-05-02 08:21:00,HJH2977,PC-2486,Logon
2011-05-02 08:21:00,JIB2606,PC-5224,Logon
2011-05-02 08:21:00,KDT3773,PC-8674,Logon
2011-05-02 08:21:00,KHP1043,PC-2293,Logon
2011-05-02 08:21:00,KNK1428,PC-5744,Logon
2011-05-02 08:21:00,LEB1764,PC-0495,Logon
2011-05-02 08:21:00,MBS3902,PC-9238,Logon
2011-05-02 08:21:00,MDG3281,PC-5691,Logon
2011-05-02 08:21:00,MPH0153,PC-8227,Logon
2011-05-02 08:21:00,NKD3073,PC-7314,Logon
2011-05-02 08:21:00,PGM0342,PC-7971,Logon
2011-05-02 08:21:00,RJM0343,PC-4958,Logon
2011-05-02 08:21:00,SDR1227,PC-3380,Logon
2011-05-02 08:21:00,TBB1547,PC-3495,Logon
2011-05-02 08:21:00,TDM2658,PC-3784,Logon
2011-05-02 08:21:00,TPM0039,PC-1423,Logon
2011-05-02 08:21:00,VJB1699,PC-0783,Logon
2011-05-02 08:21:00,WLL1133,PC-0383,Logon
2011-05-02 08:21:00,ZMH1543,PC-1932,Logon
2011-05-02 08:22:00,ANL3024,PC-7640,Logon
2011-05-02 08:22:00,BCB0909,PC-7279,Logon
2011-05-02 08:22:00,CDM2075,PC-0009,Logon
2011-05-02 08:22:00,CIS3471,PC-7976,Logon
2011-05-02 08:22:00,DKM2980,PC-2612,Logon
2011-05-02 08:22:00,ESB2629,PC-9533,Logon
2011-05-02 08:22:00,FFP3169,PC-7524,Logon
2011-05-02 08:22:00,IMM3253,PC-3241,Logon
2011-05-02 08:22:00,IRO0822,PC-7915,Logon
2011-05-02 08:22:00,JDM1042,PC-1105,Logon
2011-05-02 08:22:00,JJE1552,PC-1521,Logon
2011-05-02 08:22:00,JOA0305,PC-6330,Logon
2011-05-02 08:22:00,KAL1210,PC-5700,Logon
2011-05-02 08:22:00,KLM1357,PC-2821,Logon
2011-05-02 08:22:00,KNW1321,PC-7441,Logon
2011-05-02 08:22:00,MBL2383,PC-6590,Logon
2011-05-02 08:22:00,MHA0667,PC-8402,Logon
2011-05-02 08:22:00,MRL2636,PC-4862,Logon
2011-05-02 08:22:00,MSS3335,PC-0167,Logon
2011-05-02 08:22:00,MUO3601,PC-7784,Logon
2011-05-02 08:22:00,OJB1538,PC-2269,Logon
2011-05-02 08:22:00,SAT3766,PC-9759,Logon
2011-05-02 08:22:00,SLS2992,PC-0473,Logon
2011-05-02 08:22:00,YLL0795,PC-0994,Logon
2011-05-02 08:23:00,AJM0345,PC-8600,Logon
2011-05-02 08:23:00,BAB2968,PC-3579,Logon
2011-05-02 08:23:00,BEH2967,PC-1809,Logon
2011-05-02 08:23:00,CCW3901,PC-0644,Logon
2011-05-02 08:23:00,DEL0913,PC-9275,Logon
2011-05-02 08:23:00,FDD3893,PC-5776,Logon
2011-05-02 08:23:00,GDH2500,PC-9355,Logon
2011-05-02 08:23:00,IMH0562,PC-7624,Logon
2011-05-02 08:23:00,ISH0079,PC-4071,Logon
2011-05-02 08:23:00,IUT3421,PC-9823,Logon
2011-05-02 08:23:00,JRA0522,PC-6856,Logon
2011-05-02 08:23:00,JSM3931,PC-8211,Logon
2011-05-02 08:23:00,JTV2654,PC-9045,Logon
2011-05-02 08:23:00,KBC0578,PC-5755,Logon
2011-05-02 08:23:00,KWD3977,PC-1734,Logon
2011-05-02 08:23:00,KWR1544,PC-9824,Logon
2011-05-02 08:23:00,LCR1537,PC-2865,Logon
2011-05-02 08:23:00,LRC3160,PC-9317,Logon
2011-05-02 08:23:00,LZM0306,PC-7530,Logon
2011-05-02 08:23:00,MOS0496,PC-0335,Logon
2011-05-02 08:23:00,MSH1269,PC-0158,Logon
2011-05-02 08:23:00,PHB0124,PC-8424,Logon
2011-05-02 08:23:00,QMP2998,PC-4323,Logon
2011-05-02 08:23:00,RVH0535,PC-2179,Logon
2011-05-02 08:23:00,TKE3293,PC-9905,Logon
2011-05-02 08:23:00,TMV0868,PC-7451,Logon
2011-05-02 08:23:00,TNS1233,PC-5748,Logon
2011-05-02 08:23:00,WTF0449,PC-8205,Logon
2011-05-02 08:23:00,XKW1135,PC-3376,Logon
2011-05-02 08:24:00,ABG3605,PC-0414,Logon
2011-05-02 08:24:00,BGM1226,PC-1945,Logon
2011-05-02 08:24:00,BON0968,PC-8090,Logon
2011-05-02 08:24:00,BRN3289,PC-1303,Logon
2011-05-02 08:24:00,CCL1770,PC-3219,Logon
2011-05-02 08:24:00,CDS3824,PC-9261,Logon
2011-05-02 08:24:00,CWL0561,PC-3278,Logon
2011-05-02 08:24:00,DWB3085,PC-0733,Logon
2011-05-02 08:24:00,HKD1826,PC-7144,Logon
2011-05-02 08:24:00,HSH3606,PC-7090,Logon
2011-05-02 08:24:00,HYK3300,PC-0170,Logon
2011-05-02 08:24:00,IFS0793,PC-6862,Logon
2011-05-02 08:24:00,ILH0248,PC-1379,Logon
2011-05-02 08:24:00,JAW3813,PC-6363,Logon
2011-05-02 08:24:00,JBL2993,PC-3210,Logon
2011-05-02 08:24:00,JSB1535,PC-5475,Logon
2011-05-02 08:24:00,JSR3988,PC-0482,Logon
2011-05-02 08:24:00,JXP3801,PC-2500,Logon
2011-05-02 08:24:00,MCY0601,PC-6806,Logon
2011-05-02 08:24:00,NIW3071,PC-9985,Logon
2011-05-02 08:24:00,NSC0237,PC-4999,Logon
2011-05-02 08:24:00,QKV2583,PC-8436,Logon
2011-05-02 08:24:00,RAB0455,PC-7013,Logon
2011-05-02 08:24:00,SFL0092,PC-1876,Logon
2011-05-02 08:24:00,SJB2984,PC-5484,Logon
2011-05-02 08:24:00,STK2397,PC-1931,Logon
2011-05-02 08:24:00,TBM3829,PC-5938,Logon
2011-05-02 08:24:00,THW1425,PC-6892,Logon
2011-05-02 08:24:00,TRV2966,PC-4776,Logon
2011-05-02 08:25:00,BJS0053,PC-0465,Logon
2011-05-02 08:25:00,CBJ2083,PC-2781,Logon
2011-05-02 08:25:00,DFC3287,PC-3889,Logon
2011-05-02 08:25:00,DFM2933,PC-6218,Logon
2011-05-02 08:25:00,DGH3295,PC-4201,Logon
2011-05-02 08:25:00,DHG0533,PC-3728,Logon
2011-05-02 08:25:00,DMC1766,PC-6282,Logon
2011-05-02 08:25:00,FVR0881,PC-9249,Logon
2011-05-02 08:25:00,JAD3672,PC-3294,Logon
2011-05-02 08:25:00,JAY3851,PC-8807,Logon
2011-05-02 08:25:00,KAS2029,PC-6729,Logon
2011-05-02 08:25:00,LGL0649,PC-0427,Logon
2011-05-02 08:25:00,LJH0866,PC-5420,Logon
2011-05-02 08:25:00,MFB0040,PC-2439,Logon
2011-05-02 08:25:00,MJH3822,PC-5904,Logon
2011-05-02 08:25:00,NBT3447,PC-0882,Logon
2011-05-02 08:25:00,NDH3827,PC-0516,Logon
2011-05-02 08:25:00,NYC2048,PC-8806,Logon
2011-05-02 08:25:00,RCS2064,PC-3218,Logon
2011-05-02 08:25:00,RGB0901,PC-5873,Logon
2011-05-02 08:25:00,SCB1280,PC-4298,Logon
2011-05-02 08:25:00,SJM3805,PC-5827,Logon
2011-05-02 08:25:00,SRM1112,PC-5809,Logon
2011-05-02 08:25:00,WSA1765,PC-4976,Logon
2011-05-02 08:25:00,YFP2558,PC-2203,Logon
2011-05-02 08:26:00,AMO0582,PC-4821,Logon
2011-05-02 08:26:00,ARC1223,PC-1261,Logon
2011-05-02 08:26:00,BCB0521,PC-1164,Logon
2011-05-02 08:26:00,BNS3594,PC-1076,Logon
2011-05-02 08:26:00,CIG1277,PC-3692,Logon
2011-05-02 08:26:00,CSC3074,PC-2347,Logon
2011-05-02 08:26:00,ETM2542,PC-7956,Logon
2011-05-02 08:26:00,FMS3285,PC-8021,Logon
2011-05-02 08:26:00,FPM2074,PC-2143,Logon
2011-05-02 08:26:00,HHG1038,PC-4420,Logon
2011-05-02 08:26:00,JEM0546,PC-0308,Logon
2011-05-02 08:26:00,MJF0334,PC-7941,Logon
2011-05-02 08:26:00,MNB2570,PC-3165,Logon
2011-05-02 08:26:00,NJS2657,PC-4046,Logon
2011-05-02 08:26:00,NNF3968,PC-3397,Logon
2011-05-02 08:26:00,RFS2923,PC-7826,Logon
2011-05-02 08:26:00,RJF3299,PC-7973,Logon
2011-05-02 08:26:00,SWM0188,PC-4618,Logon
2011-05-02 08:26:00,TGW2782,PC-4731,Logon
2011-05-02 08:26:00,YKW1763,PC-6673,Logon
2011-05-02 08:26:39,STC3053,PC-7308,Logoff
2011-05-02 08:26:40,SWH1053,PC-0352,Logoff
2011-05-02 08:27:00,AOP1542,PC-1535,Logon
2011-05-02 08:27:00,BLY1039,PC-8109,Logon
2011-05-02 08:27:00,FGS3275,PC-2456,Logon
2011-05-02 08:27:00,JBH2559,PC-2383,Logon
2011-05-02 08:27:00,OKH3777,PC-5467,Logon
2011-05-02 08:27:00,OMB2053,PC-3257,Logon
2011-05-02 08:27:00,SAB3286,PC-7219,Logon
2011-05-02 08:27:00,SRC2524,PC-1515,Logon
2011-05-02 08:27:00,VKA1118,PC-2952,Logon
2011-05-02 08:27:00,WAH2778,PC-5702,Logon
2011-05-02 08:27:00,YNW2855,PC-0624,Logon
2011-05-02 08:28:00,BEW1426,PC-9077,Logon
2011-05-02 08:28:00,BRG3267,PC-8439,Logon
2011-05-02 08:28:00,CHM1561,PC-7046,Logon
2011-05-02 08:28:00,CSP3434,PC-4447,Logon
2011-05-02 08:28:00,HMC0592,PC-3499,Logon
2011-05-02 08:28:00,KDC2976,PC-2058,Logon
2011-05-02 08:28:00,LYB3419,PC-5935,Logon
2011-05-02 08:28:00,MLG2305,PC-6752,Logon
2011-05-02 08:28:00,RLH1548,PC-7895,Logon
2011-05-02 08:29:00,APP3678,PC-9532,Logon
2011-05-02 08:29:00,ARJ0912,PC-9309,Logon
2011-05-02 08:29:00,BGN3820,PC-4098,Logon
2011-05-02 08:29:00,ENR1304,PC-9705,Logon
2011-05-02 08:29:00,FAR2869,PC-7675,Logon
2011-05-02 08:29:00,IBP2990,PC-5299,Logon
2011-05-02 08:29:00,IIW0036,PC-0487,Logon
2011-05-02 08:29:00,PJF2579,PC-4351,Logon
2011-05-02 08:29:00,QAH1315,PC-3767,Logon
2011-05-02 08:29:00,SHB2106,PC-8427,Logon
2011-05-02 08:29:00,UVN0903,PC-7860,Logon
2011-05-02 08:29:00,WSS0820,PC-7704,Logon
2011-05-02 08:30:00,ABE2352,PC-1474,Logon
2011-05-02 08:30:00,ACR0331,PC-8377,Logon
2011-05-02 08:30:00,AFK3800,PC-0352,Logon
2011-05-02 08:30:00,AJS0616,PC-4700,Logon
2011-05-02 08:30:00,ANK0777,PC-2104,Logon
2011-05-02 08:30:00,ARC1725,PC-7842,Logon
2011-05-02 08:30:00,CCG3254,PC-1245,Logon
2011-05-02 08:30:00,CHB1062,PC-1241,Logon
2011-05-02 08:30:00,CJB3470,PC-7813,Logon
2011-05-02 08:30:00,CRP1186,PC-2323,Logon
