id,date,user,pc,activity
{A6H3-I4PO28KP-4037EUKA},2011-05-02 08:09:00,AGB3303,PC-3574,Logon
{E6D7-R4DY49UL-6272KEIX},2011-05-02 08:09:00,AKL1605,PC-2670,Logon
{Q7Q0-Q2XG85KF-6214BBTP},2011-05-02 08:09:00,ASD0993,PC-2039,Logon
{J5D3-I6CT74FX-6940IBNF},2011-05-02 08:09:00,BNH3516,PC-8198,Logon
{A3S3-O9DB26TB-1825KQJF},2011-05-02 08:09:00,BPN3051,PC-1310,Logon
{W6Y1-P9YZ56IX-5913WPQI},2011-05-02 08:09:00,BTV0644,PC-5327,Logon
{N8Z6-P9UK98WR-2730SHDP},2011-05-02 08:09:00,CKB0169,PC-0166,Logon
{G4M2-E9VH34TF-0069AIRV},2011-05-02 08:09:00,DAH3331,PC-1489,Logon
{W9A4-M5WX72QU-7382URZE},2011-05-02 08:09:00,DCM3596,PC-0355,Logon
{X8N7-R9EK12AU-1624NDRL},2011-05-02 08:09:00,DER2162,PC-8922,Logon
{H3A3-G4WG30XG-9210QXAJ},2011-05-02 08:09:00,DRM2927,PC-8241,Logon
{V1R0-R6BV69MO-4516OUMQ},2011-05-02 08:09:00,DSJ1384,PC-3080,Logon
{E1S8-K9RA13FC-7190GQYE},2011-05-02 08:09:00,ELC1833,PC-6189,Logon
{T1O5-B2PC45UL-6204MDWQ},2011-05-02 08:09:00,GAH0525,PC-7394,Logon
{E7F6-H3GN20UH-5543ARQS},2011-05-02 08:09:00,GFV3163,PC-0460,Logon
{J2Q4-G7BK38HN-4695ETYQ},2011-05-02 08:09:00,HAG3665,PC-9460,Logon
{X8I4-B5LC23OY-0171DAKR},2011-05-02 08:09:00,HHL2311,PC-6293,Logon
{P3A0-O8UQ75IF-0419ZXQI},2011-05-02 08:09:00,HIP0148,PC-3393,Logon
{N8M7-T5XL56BH-7083NUDL},2011-05-02 08:09:00,HJB0286,PC-5799,Logon
{D8E7-S9TQ57JX-8623TUEA},2011-05-02 08:09:00,HLD1270,PC-2381,Logon
{S1F2-F3ZF66SK-7497XKEK},2011-05-02 08:09:00,IIG0772,PC-7241,Logon
{U9C4-B0FM94ER-1403RPRY},2011-05-02 08:09:00,JGR3488,PC-3814,Logon
{X8G6-O6TE01JE-5693BBZP},2011-05-02 08:09:00,JLR3930,PC-5529,Logon
{U4H1-J6JK80RQ-6212HPWI},2011-05-02 08:09:00,LCP0572,PC-1299,Logon
{F2J7-Z2XN20ET-5572YARS},2011-05-02 08:09:00,LMF0670,PC-2527,Logon
{J0P4-M4PT72VV-1855WNSL},2011-05-02 08:09:00,LSM2234,PC-0685,Logon
{U5G9-V5TN40ML-5306HQZL},2011-05-02 08:09:00,MCB0591,PC-8742,Logon
{L0W7-R2MQ36AD-6883ITTI},2011-05-02 08:09:00,MDG0657,PC-5285,Logon
{A9M4-M8GC83KA-3874WNTV},2011-05-02 08:09:00,MSB0830,PC-8696,Logon
{C8F8-E4PA02CG-5266MRCV},2011-05-02 08:09:00,NBC0607,PC-9873,Logon
{S6N2-F5QP61XT-4773GRGB},2011-05-02 08:09:00,NBN2651,PC-3907,Logon
{F8Y3-P2KZ41JX-7915TIAA},2011-05-02 08:09:00,NJM3961,PC-1857,Logon
{Z2Q5-N5WC42VJ-6252WVSA},2011-05-02 08:09:00,NJR1714,PC-7381,Logon
{W9D1-A4VN30WJ-5745SRZR},2011-05-02 08:09:00,NNM2862,PC-2840,Logon
{K8Z6-V1EC31YD-6880JTKQ},2011-05-02 08:09:00,NSE3944,PC-8473,Logon
{V9I4-V0WD58PQ-1475JOZV},2011-05-02 08:09:00,OGW0251,PC-2173,Logon
{Q4U7-W4HI25PD-7060PLHU},2011-05-02 08:09:00,PCS1747,PC-3979,Logon
{H3I2-D0ME46VC-8810JQZB},2011-05-02 08:09:00,RGB1346,PC-8345,Logon
{R9M7-Q0KX12EP-6026SXVQ},2011-05-02 08:09:00,SIP2293,PC-1512,Logon
{I6Y0-I1NF61YI-8125QETB},2011-05-02 08:09:00,SKG1731,PC-4724,Logon
{Q1N7-H8YF97VM-8188YJSV},2011-05-02 08:09:00,SWE3155,PC-4509,Logon
{K9C8-D7YF25ZB-5513AYFM},2011-05-02 08:09:00,TCH2233,PC-3237,Logon
{A9R8-F9DT67CE-3419GXGS},2011-05-02 08:09:00,WDL0140,PC-4473,Logon
{U6Z4-R9UA43NM-4444SPPL},2011-05-02 08:09:00,XKW2303,PC-8785,Logon
{G8R8-T4CL49HN-6585ATFQ},2011-05-02 08:10:00,AGL3519,PC-2694,Logon
{F2H9-N7VE63HU-8806PXNE},2011-05-02 08:10:00,AJO2788,PC-7606,Logon
{Y1G8-T5BV43OW-4421LPEX},2011-05-02 08:10:00,ALS2669,PC-7658,Logon
{Y9C4-V0CM39VB-6853LVXT},2011-05-02 08:10:00,ARS3506,PC-1528,Logon
{V3P7-Y3KU59TS-4440XPVM},2011-05-02 08:10:00,ATD0146,PC-9164,Logon
{X5K7-K4QW46PV-2511LHJC},2011-05-02 08:10:00,AUA0826,PC-6416,Logon
{N7V1-Q3NV50ZT-4022HROE},2011-05-02 08:10:00,AUG2242,PC-7535,Logon
{U2S9-X2TQ10SL-1362FOGC},2011-05-02 08:10:00,BBW0594,PC-5857,Logon
{I5X3-W4QG66DF-8152XAAI},2011-05-02 08:10:00,BKM2643,PC-4028,Logon
{R4K7-H9XJ68TK-5021ZGLF},2011-05-02 08:10:00,BXG3763,PC-8976,Logon
{S7P2-X0CX18QB-8473ZTNX},2011-05-02 08:10:00,BXN0660,PC-8011,Logon
{O2M7-I4TP54SR-8404XLNA},2011-05-02 08:10:00,CAM1323,PC-4428,Logon
{Z5Z8-W5DP39NV-2149DLTQ},2011-05-02 08:10:00,CCB3943,PC-5648,Logon
{N5H3-H5PQ10VH-0995GVBQ},2011-05-02 08:10:00,CDC3413,PC-1539,Logon
{N7Y2-G2YB66XO-3623FQPJ},2011-05-02 08:10:00,CHM2081,PC-0544,Logon
{A6O5-Z1DP77SQ-7608WFFO},2011-05-02 08:10:00,CKB0596,PC-0510,Logon
{S4Q5-U9UA01KO-1230WEYY},2011-05-02 08:10:00,CRC0595,PC-6589,Logon
{S8E2-J3KO62BD-5999AWDS},2011-05-02 08:10:00,CSM1212,PC-2546,Logon
{Q1L3-Q5RH37ZY-7695CJHG},2011-05-02 08:10:00,DAM0096,PC-7806,Logon
{W7B8-F1ZA78GY-3808ZZHU},2011-05-02 08:10:00,DBB3846,PC-7413,Logon
{P8C2-T9DU00IN-3571RTRA},2011-05-02 08:10:00,DRF3306,PC-5429,Logon
{F3U0-V8BQ05NY-8891GQAK},2011-05-02 08:10:00,DSM3954,PC-2904,Logon
{V0V0-P6TH20KT-8901XFGM},2011-05-02 08:10:00,FAJ3101,PC-4658,Logon
{J1R4-A9SC59NE-5088BBQD},2011-05-02 08:10:00,GND1618,PC-1429,Logon
{U8Q2-V5SC66PO-5203XANN},2011-05-02 08:10:00,HAC1300,PC-8135,Logon
{K0J9-O0US11WV-1604WYYB},2011-05-02 08:10:00,HLM1564,PC-9292,Logon
{N3X3-I2QS43QK-9892LFPD},2011-05-02 08:10:00,JCB3054,PC-7027,Logon
{A2I7-Z4XR66WV-6134JMBL},2011-05-02 08:10:00,JFL2674,PC-6677,Logon
{K5L1-C7XI19EV-3654IEML},2011-05-02 08:10:00,JJJ1267,PC-4873,Logon
{G9Q2-Z8FF22RJ-2750GXMT},2011-05-02 08:10:00,JJS2973,PC-4665,Logon
{B1C6-A3MF70NT-1377RSLS},2011-05-02 08:10:00,JLG3764,PC-3100,Logon
{O0Z8-L1FE06AW-9630PNMZ},2011-05-02 08:10:00,JQS2908,PC-2733,Logon
{C8K6-Z4TJ51HO-4118VQRD},2011-05-02 08:10:00,LKS1010,PC-6331,Logon
{A7E5-H5VK60EJ-7039CAWH},2011-05-02 08:10:00,LRS2996,PC-4651,Logon
{Y2Z9-P6AN86ZY-2335VYTB},2011-05-02 08:10:00,LWB2851,PC-5558,Logon
{Z4Q3-I3CT09VE-4611NIRD},2011-05-02 08:10:00,MGG1756,PC-1617,Logon
{W3L0-W1DU17KF-7330YHKM},2011-05-02 08:10:00,MKW0157,PC-5404,Logon
{F4R5-J6BX53RM-8403UBAK},2011-05-02 08:10:00,MLV3376,PC-1698,Logon
{E6G5-O5AM20JP-2209SCBE},2011-05-02 08:10:00,MMB0185,PC-8639,Logon
{T7S4-R0KK63CJ-1539XNZQ},2011-05-02 08:10:00,MPG1307,PC-2663,Logon
{F8Q0-O7BY39YB-4793PGGI},2011-05-02 08:10:00,MVA2547,PC-7293,Logon
{G3J4-Z1IN19DR-4911QTCU},2011-05-02 08:10:00,MVA3761,PC-9219,Logon
{E0U6-I7PU25MS-7358FXFY},2011-05-02 08:10:00,NDB0517,PC-0939,Logon
{Z6A5-B7YR95SE-5644SUBI},2011-05-02 08:10:00,PRH2431,PC-0384,Logon
{H5Q9-U3JS22QM-6871MWHY},2011-05-02 08:10:00,RIB1582,PC-1108,Logon
{V5J8-R8ZO28KS-1749HLBZ},2011-05-02 08:10:00,SIW2528,PC-6711,Logon
{M3V2-K3OG79EH-4560MCSQ},2011-05-02 08:10:00,SLB3039,PC-7407,Logon
{X4D3-H1VR08RD-7128SRVE},2011-05-02 08:10:00,SRP2080,PC-7040,Logon
{L6K6-P0LS00HC-2243JJFZ},2011-05-02 08:10:00,SSF3031,PC-7727,Logon
{H8F3-T6OT03XE-0164VUTY},2011-05-02 08:10:00,SYF3607,PC-1482,Logon
{R3F7-C2OV15NM-2774AXLE},2011-05-02 08:10:00,TKC0514,PC-5772,Logon
{Y4T8-D1BE24IA-3717ZNDF},2011-05-02 08:10:00,TLK0003,PC-7021,Logon
{A5A9-N8RP75HW-9605BCJG},2011-05-02 08:10:00,VCF3273,PC-5191,Logon
{H4C8-M4PM05OD-5714XYNX},2011-05-02 08:10:00,VSC0775,PC-5182,Logon
{I5Y1-D1JM24RA-8427TPTM},2011-05-02 08:10:00,WKC0573,PC-4485,Logon
{D8S1-R5CB10XX-5317XABY},2011-05-02 08:10:00,WRM0515,PC-5579,Logon
{T7N4-W2BS21NY-2853FOVB},2011-05-02 08:10:00,XIW2655,PC-9408,Logon
{E1T3-C4NX64OM-0219QQNK},2011-05-02 08:10:00,YJP2791,PC-6730,Logon
{X2A3-Z1CO96UF-8106DQCQ},2011-05-02 08:11:00,ABK3081,PC-1563,Logon
{M4C8-R8AA12EF-0138NTJZ},2011-05-02 08:11:00,ACJ0014,PC-9013,Logon
{G0Q4-Z4EP70ET-8014JTFM},2011-05-02 08:11:00,BAG2641,PC-8722,Logon
{D4L1-L7JB06SV-4402NGTJ},2011-05-02 08:11:00,BBB3612,PC-8399,Logon
{L8N2-S3SI26ZV-9062VUNI},2011-05-02 08:11:00,BDR0510,PC-1197,Logon
{J5G4-X7QI41VR-0310DDDF},2011-05-02 08:11:00,BJG0662,PC-9833,Logon
{C7L1-F9XP94WS-8007CWGW},2011-05-02 08:11:00,CJW0376,PC-5563,Logon
{R4X7-R4BP23XC-8325TXUA},2011-05-02 08:11:00,CKH2230,PC-7346,Logon
{C8O6-C5VN45BX-5878GGBC},2011-05-02 08:11:00,CLA1285,PC-9356,Logon
{J2W5-E4TS42CA-7747ZPBB},2011-05-02 08:11:00,CMM3753,PC-1139,Logon
{F8D5-F2KR81RJ-4140XHUV},2011-05-02 08:11:00,CSV3305,PC-5603,Logon
{A1O9-I8UR18CU-4131ZVFW},2011-05-02 08:11:00,CWA2554,PC-4110,Logon
{F2F7-B8LA89VU-9517KFIG},2011-05-02 08:11:00,DJS1127,PC-6321,Logon
{E8G8-U7QL83BS-7493RFZT},2011-05-02 08:11:00,DMG1298,PC-7251,Logon
{H0P1-K4LV42ZP-2553MILQ},2011-05-02 08:11:00,DRS0032,PC-3426,Logon
{D1C1-O8FH20LX-4213HVXY},2011-05-02 08:11:00,ESH2077,PC-5720,Logon
{F0D7-P5MH59UQ-2546BIYW},2011-05-02 08:11:00,FGN0375,PC-9619,Logon
{C5W0-K3RV07YR-5523RKHB},2011-05-02 08:11:00,HTR1551,PC-1026,Logon
{C2I5-D3BA31QQ-6510TJPB},2011-05-02 08:11:00,JRB2741,PC-9654,Logon
{G0O5-E1DG92FN-2593KTII},2011-05-02 08:11:00,KCC3658,PC-5651,Logon
{Q5V6-A5PN48RT-1111HVGT},2011-05-02 08:11:00,KGF2552,PC-6973,Logon
{I2D7-P5QX62FT-4091FNDC},2011-05-02 08:11:00,KOM1306,PC-2679,Logon
{I8F7-R7KU49EJ-0387HYHN},2011-05-02 08:11:00,LAH3026,PC-2610,Logon
{I3M8-Q9OO39CC-3379TEKD},2011-05-02 08:11:00,LLB3769,PC-3815,Logon
{H1F0-F2TG50WE-5449SEQM},2011-05-02 08:11:00,MCM2375,PC-4725,Logon
{X3K0-H1LM82QZ-8401IVPM},2011-05-02 08:11:00,MDG0019,PC-2991,Logon
{G1K8-O0RZ13VS-7825WROR},2011-05-02 08:11:00,MEB2241,PC-5842,Logon
{S3F5-T2YF51LT-9914ZECD},2011-05-02 08:11:00,MLP3859,PC-4645,Logon
{F0N5-Q8EZ44RK-4617KQSV},2011-05-02 08:11:00,MMJ3368,PC-1958,Logon
{B9F2-I7OX86HL-2276IIIC},2011-05-02 08:11:00,NEB0371,PC-2253,Logon
{X3Z3-X4KY41LB-9135FDGB},2011-05-02 08:11:00,NIR3139,PC-1403,Logon
{A5R7-X6FP53NX-1876OIHP},2011-05-02 08:11:00,NJW2402,PC-3571,Logon
{F5T1-F3XV38SX-3930QCDQ},2011-05-02 08:11:00,OAW3013,PC-4864,Logon
{D1F7-Q5FT17FN-0330CAYD},2011-05-02 08:11:00,PCC0604,PC-2321,Logon
{T9L5-L2TR49QN-9888NQUW},2011-05-02 08:11:00,PDG2607,PC-5677,Logon
{M3N0-L5XE74OB-4194YFYI},2011-05-02 08:11:00,RBH3142,PC-1751,Logon
{Q2V0-O2OM26QD-0565FBVY},2011-05-02 08:11:00,SLS0834,PC-4083,Logon
{G0N7-C2FK80SF-1606GBSI},2011-05-02 08:11:00,TAE1559,PC-2014,Logon
{B4Q4-C1HN36SJ-5795QOSU},2011-05-02 08:11:00,TDW1746,PC-6145,Logon
{I4X4-Z4HY39VU-3729NIBB},2011-05-02 08:11:00,WEV2867,PC-0229,Logon
{M7C0-P7SV79ZQ-5149BCDB},2011-05-02 08:11:48,SWH1053,PC-0352,Logon
{D7D2-H7RK47XQ-3369DWOH},2011-05-02 08:12:00,ATB1273,PC-5881,Logon
{W8H5-L5PM04GY-1298ZGXC},2011-05-02 08:12:00,BGK0603,PC-3679,Logon
{D6V4-N9IY39OE-1236XDYG},2011-05-02 08:12:00,BJR0774,PC-5248,Logon
{E8L1-J3CK89JI-1738TFPB},2011-05-02 08:12:00,BQK2024,PC-9066,Logon
{R9I3-F3ZJ59MZ-0161LLXK},2011-05-02 08:12:00,CJH2921,PC-9096,Logon
{Y0A2-U7JV01RO-5524YUYY},2011-05-02 08:12:00,CTP2225,PC-1784,Logon
{W6X6-P5KA00IN-9510ABPX},2011-05-02 08:12:00,DNS1758,PC-1055,Logon
{N6U6-P8LX86IA-6480AXFZ},2011-05-02 08:12:00,DSM1286,PC-1155,Logon
{O9K8-Q0MY61BY-3546PPUM},2011-05-02 08:12:00,DYH0315,PC-2296,Logon
{S9J9-A6HQ95RZ-1613DTFB},2011-05-02 08:12:00,EJH2799,PC-6034,Logon
{O7K8-F7SY36ND-7975AYCQ},2011-05-02 08:12:00,EKN3760,PC-4765,Logon
{R1Q5-D7MN66QE-4802DPBL},2011-05-02 08:12:00,IPK2575,PC-0615,Logon
{Q7L6-S7CK39CH-8213XYUB},2011-05-02 08:12:00,JLW2924,PC-3606,Logon
{S0M9-F2VE77OQ-9711SKGM},2011-05-02 08:12:00,KNA1279,PC-3452,Logon
{I6O3-H6CY05XO-1256QARQ},2011-05-02 08:12:00,LCF1216,PC-4777,Logon
{D8H7-X3XT97WO-0443ETBO},2011-05-02 08:12:00,LFB1624,PC-5668,Logon
{I9D5-H6LG12WY-0379LBSO},2011-05-02 08:12:00,LGR3119,PC-0339,Logon
{F8L5-J9OP56AU-8062GZFK},2011-05-02 08:12:00,MCS0512,PC-5939,Logon
{H0H0-B5FU33LN-5532PWFS},2011-05-02 08:12:00,MJB2167,PC-9804,Logon
{U4U2-J3FV63FT-6708TSIZ},2011-05-02 08:12:00,RDF1248,PC-6496,Logon
{C9V6-F0AQ88DA-0378BITR},2011-05-02 08:12:00,RDM1174,PC-3973,Logon
{Q2D2-Z5JF04LO-6617ILIJ},2011-05-02 08:12:00,RKW1754,PC-2367,Logon
{V0D5-L2AT76AH-3613XMUY},2011-05-02 08:12:00,RLP3268,PC-9926,Logon
{N7O8-T3GU78DS-9115OLLA},2011-05-02 08:12:00,SHP1418,PC-1385,Logon
{Y0P1-Z4DQ88JD-1153RNJM},2011-05-02 08:12:00,SKM1369,PC-9618,Logon
{F5G3-P7KZ30LR-2119XZQA},2011-05-02 08:12:00,UCW2995,PC-7862,Logon
{T5D4-F0YA37OT-3105LWCM},2011-05-02 08:12:00,ZND2154,PC-1542,Logon
{B8Y6-T3LJ30NL-5218UWSQ},2011-05-02 08:13:00,ABO1173,PC-8764,Logon
{L4U7-P5PC63OZ-5568LUEZ},2011-05-02 08:13:00,AIV3936,PC-7452,Logon
{K2L3-G6JU25SC-2455CIPD},2011-05-02 08:13:00,CNE2161,PC-9649,Logon
{K2A0-K6WD88EJ-5615BSOA},2011-05-02 08:13:00,IRC3952,PC-0936,Logon
{X6P2-Y4ZD35MH-8318PZRG},2011-05-02 08:13:00,LEC3857,PC-2675,Logon
{L7F3-L8RA06WN-1564PLLS},2011-05-02 08:13:00,MFK0902,PC-9063,Logon
{I1L6-W6GC66QR-0620HARB},2011-05-02 08:13:00,MJK0037,PC-6578,Logon
{F7E3-S0EV57TY-1705PNXF},2011-05-02 08:13:00,NBF3844,PC-9221,Logon
{G0Q8-H1IP33FE-6157UDVH},2011-05-02 08:13:00,NLC2601,PC-2938,Logon
{E7U8-D9RE23DH-1936FUMT},2011-05-02 08:13:00,NLN0513,PC-6499,Logon
{V6Z9-M5EV79HD-3859FMHZ},2011-05-02 08:13:00,THR3371,PC-7580,Logon
{M6V1-S7IW40PE-1249GBRF},2011-05-02 08:13:00,VMJ3068,PC-4265,Logon
{J5F7-U3ZN94KU-2211HNON},2011-05-02 08:13:00,ZHF1006,PC-8447,Logon
{F4D3-R7NK69DS-1503CLHY},2011-05-02 08:14:00,ASS0280,PC-0388,Logon
{Z5R1-M5TJ59PI-5000EFIE},2011-05-02 08:14:00,BIG3946,PC-9722,Logon
{I0N4-F6HO35RU-6683SIOW},2011-05-02 08:14:00,CDS1579,PC-4805,Logon
{T5L2-W6IF61ZB-7098ACPR},2011-05-02 08:14:00,GCM0813,PC-0795,Logon
{T3B0-Y6OY70BR-4106RKUN},2011-05-02 08:14:00,JTN2073,PC-1274,Logon
{S2O5-J8IM46CX-5054ITAD},2011-05-02 08:14:00,KCD0181,PC-0426,Logon
{S0J9-I9QQ40CZ-2866GIMR},2011-05-02 08:14:00,NCB2660,PC-4683,Logon
{I3W0-U9XI82VC-1517FNQX},2011-05-02 08:14:00,NLP0155,PC-1298,Logon
{Q4U9-Q1IW02KB-8828CNGH},2011-05-02 08:14:00,PTR2613,PC-8317,Logon
{O1G4-S6CG40IB-4499ENCJ},2011-05-02 08:14:00,RCB2424,PC-1444,Logon
{S7N3-Y7LW58EL-9796TBTI},2011-05-02 08:15:00,ACG0312,PC-4136,Logon
{I9R5-B9GV86LF-6098KAMM},2011-05-02 08:15:00,AJC3010,PC-8864,Logon
{F1E9-I5CH96UJ-4545OFCV},2011-05-02 08:15:00,AJH2110,PC-9744,Logon
{Q7Q6-G8HF53ZI-2508MYDN},2011-05-02 08:15:00,AJS3899,PC-5142,Logon
{F3N1-C9FV75XS-4711QSLT},2011-05-02 08:15:00,AKH1534,PC-1866,Logon
{J1J3-Z2MJ68SL-5898HPJD},2011-05-02 08:15:00,APB3823,PC-4062,Logon
{H5B0-W7IL03LF-9904WSCC},2011-05-02 08:15:00,BGB3045,PC-3582,Logon
{Q3O5-T6FN90GB-2413UNTB},2011-05-02 08:15:00,BHM0430,PC-8815,Logon
{Q0X3-O0MH70SE-4927GOKA},2011-05-02 08:15:00,BJA1137,PC-9000,Logon
{H5Z0-W3NJ72EB-2476ADSN},2011-05-02 08:15:00,BKW1032,PC-1293,Logon
{H5V6-K4WG42XN-6880VIZK},2011-05-02 08:15:00,BXG1340,PC-7129,Logon
{I2M6-F4HU32XD-3963KARL},2011-05-02 08:15:00,CAG0888,PC-2944,Logon
{Q5T2-P1KL23ZT-6159JNHO},2011-05-02 08:15:00,CCE0745,PC-3992,Logon
{B7L3-N1PH87ED-9810LRZH},2011-05-02 08:15:00,CCM3075,PC-3917,Logon
{Z0S9-S0FK04OT-5773BMHC},2011-05-02 08:15:00,CDL0867,PC-5223,Logon
{Z6J5-T4IF31VM-8702DHCO},2011-05-02 08:15:00,CGC1132,PC-8269,Logon
{N4L0-V1GR70ZK-1940LDXK},2011-05-02 08:15:00,CJC1433,PC-5959,Logon
{Z5K2-J8XD23HY-9333DJAU},2011-05-02 08:15:00,CKC3072,PC-3951,Logon
{Y2I2-N1ET16CQ-8696WNHW},2011-05-02 08:15:00,CNB1131,PC-0601,Logon
{I8S1-R0DS74RJ-9006KOGU},2011-05-02 08:15:00,CWC0490,PC-0960,Logon
{M2R7-I8EP06RU-3162LDBO},2011-05-02 08:15:00,DAB2580,PC-9427,Logon
{Z0J5-R6MA88EW-7310LJDP},2011-05-02 08:15:00,DKS1509,PC-9974,Logon
{O2Z3-O8EV24JL-4216RTLN},2011-05-02 08:15:00,DMB1429,PC-4890,Logon
{S3A9-R2AJ67CM-3547YASU},2011-05-02 08:15:00,DNM3903,PC-0215,Logon
{X0N7-T0PP97JP-6895LAJX},2011-05-02 08:15:00,DRD0097,PC-8623,Logon
{G4P6-V8XQ68YN-6212KIKU},2011-05-02 08:15:00,DRF3992,PC-1609,Logon
{N0T6-P6EJ20ZQ-8001TEOG},2011-05-02 08:15:00,DSF2557,PC-0250,Logon
{G3P0-Z3FN94KE-1213CHWC},2011-05-02 08:15:00,DTC2566,PC-7298,Logon
{O1Z1-W2ZT27RI-6479DHNW},2011-05-02 08:15:00,ECA1221,PC-0488,Logon
{P6V9-O9QJ32PY-1500PVCH},2011-05-02 08:15:00,EMK3809,PC-4281,Logon
{P8R2-M0HA52BP-4000EBAB},2011-05-02 08:15:00,GAH1760,PC-0691,Logon
{G2F8-T9OP73PV-3884ACDB},2011-05-02 08:15:00,GBH1126,PC-4688,Logon
{R6J2-D2FD50ZV-6223BUHP},2011-05-02 08:15:00,GBJ3604,PC-2186,Logon
{V5C3-I0RA13WP-9664WHOX},2011-05-02 08:15:00,GFJ2582,PC-8904,Logon
{M9Z2-K6RW27JS-1168NEMN},2011-05-02 08:15:00,GJG0852,PC-1901,Logon
{V5Z6-J7JX97ER-4850UPPM},2011-05-02 08:15:00,HAH3895,PC-7788,Logon
{W6T2-E3RX39ZK-0328IESO},2011-05-02 08:15:00,HES2103,PC-2929,Logon
{S0D0-F4ZO74MO-9016JQDL},2011-05-02 08:15:00,HNB2571,PC-4445,Logon
{S0Z7-Y2WV30UH-8722UTVI},2011-05-02 08:15:00,HRL2565,PC-4584,Logon
{P0G1-O2ZC96NW-8428NZOY},2011-05-02 08:15:00,IAS0857,PC-5014,Logon
{X8M2-B9DN66SU-6652YHRE},2011-05-02 08:15:00,JBW3852,PC-4957,Logon
{V9I2-D5IC64UG-8889QGQR},2011-05-02 08:15:00,JCR1536,PC-8486,Logon
{T6J5-L0VM60LJ-3936HDYC},2011-05-02 08:15:00,JGN1767,PC-7818,Logon
{G8J2-G9QX42AX-7931BIYU},2011-05-02 08:15:00,JHC3520,PC-1384,Logon
{Y5L5-Y9KD55ZF-1776HIHA},2011-05-02 08:15:00,JHE3080,PC-1480,Logon
{H7L3-Q1GS98YG-8177BYOR},2011-05-02 08:15:00,JZM1351,PC-4412,Logon
{L2V3-B0BO62VW-1110RMZG},2011-05-02 08:15:00,KBB0890,PC-8111,Logon
{U6X8-D4KP79HC-6968HYVQ},2011-05-02 08:15:00,KGD3278,PC-3658,Logon
{T0I9-W7LY87MU-8519ANKD},2011-05-02 08:15:00,KJH0588,PC-6484,Logon
{R8K5-O6DS46TW-2972UZGJ},2011-05-02 08:15:00,KKM0309,PC-5095,Logon
{I7J3-M0GT43OH-3726XOVO},2011-05-02 08:15:00,KMB1761,PC-7969,Logon
{N2T1-V3OK62PF-7349JMIJ},2011-05-02 08:15:00,KNL0918,PC-6265,Logon
{W4Y1-P6KS84QE-1462JQTF},2011-05-02 08:15:00,KOP3802,PC-4381,Logon
{U8Q8-V2NE84MX-5775SWCH},2011-05-02 08:15:00,KRH0589,PC-3433,Logon
{G6C6-Q9YI11JK-5801DSUY},2011-05-02 08:15:00,LJC3980,PC-3708,Logon
{Q0I9-Z2ZW36YZ-5770BGFK},2011-05-02 08:15:00,LSC3979,PC-7748,Logon
{Q8X3-S5QM55EI-8719ZEZW},2011-05-02 08:15:00,LYS3814,PC-5692,Logon
{V9L0-H9ZE65CF-6738LJJJ},2011-05-02 08:15:00,MAP0215,PC-8262,Logon
{G6A1-L5GO62CA-2503ZUQW},2011-05-02 08:15:00,MBH3427,PC-7243,Logon
{M2V0-V7YT11RR-4464FYJG},2011-05-02 08:15:00,MHR0581,PC-8256,Logon
{B8J5-Z9FG66NS-2519LGNQ},2011-05-02 08:15:00,MRB0796,PC-1791,Logon
{E1R5-S9HW93NQ-7396UQXX},2011-05-02 08:15:00,MSM3264,PC-6148,Logon
{C1R1-W8DE94FM-2463NFYM},2011-05-02 08:15:00,MTC0855,PC-9257,Logon
{P3H6-R8SL83BU-0310IYYT},2011-05-02 08:15:00,NCA3027,PC-0986,Logon
{R0Z1-T4HT64JR-5445HFGR},2011-05-02 08:15:00,NHS3981,PC-5140,Logon
{Q2W5-C2IZ04IJ-9911NAXF},2011-05-02 08:15:00,NMC3998,PC-9942,Logon
{G1U0-W5ER89YM-8647CFDU},2011-05-02 08:15:00,SCH1013,PC-6797,Logon
{R0B1-K1BG54UZ-9937QVKM},2011-05-02 08:15:00,SCL2577,PC-2272,Logon
{W1C6-M1DN85QB-8206FBQE},2011-05-02 08:15:00,SJF3798,PC-6691,Logon
{N0I1-D9HB81EL-1929QNAS},2011-05-02 08:15:00,STR3896,PC-7984,Logon
{O2J2-G2EI31SS-5710MMIT},2011-05-02 08:15:00,TBL2581,PC-7109,Logon
{H2A7-L2UG87LD-8271IQYQ},2011-05-02 08:15:00,TCB0061,PC-3349,Logon
{Q6Y9-F1CI65OV-6719GGHP},2011-05-02 08:15:00,TJT3412,PC-4846,Logon
{A7R7-Z9XD37UV-9501EJCU},2011-05-02 08:15:00,TWK1773,PC-9338,Logon
{O3U4-P9UY09YN-6103PWTR},2011-05-02 08:15:00,WEB3897,PC-5585,Logon
{M9Y6-R8FU36SM-2026DLHZ},2011-05-02 08:15:00,WET2108,PC-5781,Logon
{L2B6-Q4EH05CN-6503UYXF},2011-05-02 08:15:00,WNC0858,PC-3704,Logon
{D5R4-Z7YK51LT-9254MKHZ},2011-05-02 08:15:00,XSF3982,PC-3419,Logon
{Y8I8-V2NL34ZU-2457BBFP},2011-05-02 08:16:00,AAS3428,PC-2084,Logon
{T4E2-L1BZ89OZ-2795FFFI},2011-05-02 08:16:00,AIB3416,PC-0022,Logon
{E3Z3-E7BF60HY-8518KBMQ},2011-05-02 08:16:00,AKH0454,PC-2966,Logon
{P2A4-D5HN56CR-0000RRJA},2011-05-02 08:16:00,APH2985,PC-8746,Logon
